priority,course_name,city,county,zip,website,booking_software,golfnow_listed,contact_name,contact_title,contact_email,contact_phone,notes,source_url
LOW,Tee Box Indoor Golf,Houghton Lake,Roscommon,48629,http://www.teebox-indoorgolf.com/,Lightspeed/Chronogolf,NO,,,contact@teebox-indoorgolf.com,(989) 202-2894,,https://www.google.com/maps/place/?q=place_id:ChIJExpSBkgzIIgRTG-bNtXSKDE
LOW,Gleneagle Golf Club,Hudsonville,Ottawa,49426,http://www.gegolfclub.com/,Unknown Online Booking,NO,,,info@gegolfclub.com,(616) 457-8800,,https://www.google.com/maps/place/?q=place_id:ChIJlxa7n8-7GYgRoZC_UDw9EaU
LOW,Interlochen Golf Course,Interlochen,Grand Traverse,49643,http://www.interlochengolf.com/,Club Caddie,NO,,,play@interlochen.com,231-275-7311,,https://www.google.com/maps/place/?q=place_id:ChIJ8Ya0BUs4HogRdfwupvdQm_w
LOW,Shadow Ridge Golf Course and Banquet Center,Ionia,Ionia,48846,https://www.shadowridgegolf.net/,Unknown Online Booking,NO,,,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,616-523-6704,,https://www.google.com/maps/place/?q=place_id:ChIJc2Xkh757GIgRCBtBPp6YKx4
LOW,Shadow Ridge East,Ionia,Ionia,48846,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbQWX2Rp7GIgR0tpo7Kn51EM
LOW,"The Miners' 9 Golf, Restaurant, and Bar",Iron River,Iron,49935,http://www.miners9.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0cZ16rv7U00RuyYj1ls_bCA
LOW,North Star Golf Course,Ithaca,Gratiot,48847,http://www.northstargolfcourse.com/,Lightspeed/Chronogolf,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJWc3e7R1DIogRsvQqQGUKfWI
LOW,The Fields Golf Course,Ithaca,Gratiot,48847,http://www.thefieldsgolfcourse.com/,Unknown Online Booking,NO,,,thefields@thefieldsgolfcourse.com,(989) 875-4612,,https://www.google.com/maps/place/?q=place_id:ChIJK745ynhqIogRHPzobCx_7IA
LOW,Dunes Golf and Bar,Jenison,Ottawa,49428,https://www.dunesgolfbar.com/,Manual / Phone Only,NO,,,user@domain.com,616-608-4004,,https://www.google.com/maps/place/?q=place_id:ChIJz_SXsPa7GYgRCZHxdYQBLc4
LOW,Mill Race Golf Course,Jonesville,Hillsdale,49250,https://www.millracegolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJV0A4vLxtPYgR4uZvgHAnFDg
LOW,Milham Park Golf Club,Kalamazoo,Kalamazoo,49001,https://www.kmgagolf.com/milham-park-golf-club/,foreUP,NO,,,zooparks@kalamazoocity.org,(269) 344-7639,,https://www.google.com/maps/place/?q=place_id:ChIJnUTDdMedF4gRln7nECQOTxY
LOW,Eastern Hills Golf Course,Kalamazoo,Kalamazoo,49004,http://www.kmgagolf.com/,foreUP,NO,,,zooparks@kalamazoocity.org,(269) 344-7639,,https://www.google.com/maps/place/?q=place_id:ChIJgxnhboWEF4gRQvhuKkYDitI
LOW,Prairies Golf Club,Kalamazoo,Kalamazoo,49009,http://prairiesgolf.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTdN4jnJ3F4gRAMSA3kA9xGE
LOW,Ridgeview Golf Course,Kalamazoo,Kalamazoo,49009,http://ridgeviewgolf.com/,Unknown Online Booking,NO,,,michaelhalpin@ridgeviewgolf.com,(269) 375-8821,,https://www.google.com/maps/place/?q=place_id:ChIJQ3WgLD5wF4gRDVZ88zxng7Q
LOW,Grand Prairie Golf Course,Kalamazoo,Kalamazoo,49006,https://www.grandprairiegolfcourse.com/,Manual / Phone Only,NO,,,grandprairiegolf@gmail.com,(269) 388-4447,,https://www.google.com/maps/place/?q=place_id:ChIJG18z94d3F4gRJsQZ4KDkV84
LOW,Crestview Golf Club Kalamazoo,Kalamazoo,Kalamazoo,49009,https://crestviewgolfclubofkalamazoo.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEcXeLwiCF4gR1sWVBnTk_vw
LOW,X-Golf Kalamazoo,Kalamazoo,Kalamazoo,49006,https://playxgolf.com/locations/kalamazoo/,Unknown Online Booking,NO,,,xgolf-logo@2x-1.png,(269) 216-3658,,https://www.google.com/maps/place/?q=place_id:ChIJJbqqzZJ3F4gRPyNGXYHdSaE
LOW,Red Arrow Golf Course,Kalamazoo,Kalamazoo,49048,https://www.kmgagolf.com/red-arrow-golf-course/,foreUP,NO,,,kalamazoogolf@gmail.com,(269) 492-7800,,https://www.google.com/maps/place/?q=place_id:ChIJuzAyPCKdF4gRky-igZ95V8k
LOW,V's Bogeys & Stogies,Kalamazoo,Kalamazoo,49009,http://www.vsbogeysandstogies.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17339620454965035635,Manual / Phone Only,NO,,,Vsbogeysandstogies@gmail.com,755 100 1921,,https://www.google.com/maps/place/?q=place_id:ChIJfdhl185zF4gRi3gUnkHIoaA
LOW,The Golf & Game Lounge,Kalamazoo,Kalamazoo,49001,http://www.thegolfandgamelounge.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJow3K2wadF4gRJf0UJh5uetU
LOW,Golf Performance Academy,Kalamazoo,Kalamazoo,49001,http://www.golfperformanceacademy.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJB1Sh28edF4gRzDDBg9IMSMw
LOW,Twin Birch Restaurant and Golf Course,Kalkaska,Kalkaska,49646,http://twinbirchgolf.com/,Lightspeed/Chronogolf,NO,,,info@twinbirchgolf.com,231-258-9691,,https://www.google.com/maps/place/?q=place_id:ChIJzVsSHGT4H4gRcqUu0nralZY
LOW,Timber Wolf Golf Club,Kalkaska,Kalkaska,49646,http://www.timberwolfgolfclub.net/,Unknown Online Booking,NO,,,info@timberwolfgolfclub.net,(231) 258-5685,,https://www.google.com/maps/place/?q=place_id:ChIJQfthnfnwH4gReqOLU3C0d4s
LOW,Grandview Golf Course,Kalkaska,Kalkaska,49646,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9TeuAgD7H4gRf2eKq04VgTg
LOW,Spring Valley Golf Course,Kawkawlin,Bay,48631,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJC-FFP2JgIYgRuca3BSz_jTI
LOW,A-Ga-Ming Golf Resort,Kewadin,Antrim,49648,https://www.a-ga-ming.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ5a7FQDbPSk0RGavVLXoz1_8
LOW,Kingsley Club,Kingsley,Grand Traverse,49649,http://www.kingsleyclub.com/,Manual / Phone Only,NO,,,info@kingsleyclub.com,(231) 263-3000,,https://www.google.com/maps/place/?q=place_id:ChIJY5aZPm61H4gR8U2ptybEvyk
LOW,Missaukee Golf Club,Lake City,Missaukee,49651,http://www.missaukeegolfclub.com/,Tee It Up,NO,,,missaukeegolfclub@gmail.com,(231) 839-2901,,https://www.google.com/maps/place/?q=place_id:ChIJVbOpmLJ1H4gRW57QahKRNwQ
LOW,Boomers Golf,Lake City,Missaukee,49651,https://www.facebook.com/profile.php?id=100089609591236&mibextid=LQQJ4d,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJTFUSrh3H4gRiee4PhJ9Pj4
LOW,The Pines Golf Course At Lake Isabella,Lake Isabella,Isabella,48893,http://www.thepinesgolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9yiDrqWrGIgRocalfal1VVs
LOW,Pines Golf Course,Lake Isabella,Isabella,48893,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ____zwerGIgRMbyjymQSpvo
LOW,Royal Scot Bowling & Mr. K's Pro Shop,Lansing,Clinton,48906,https://royalscot.net/bowling/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJT15SeCiVIogRCRbysiNqpdA
LOW,Woodside Golf Course,Lansing,Clinton,48906,http://www.eagleeyegolfclub.com/,Unknown Online Booking,NO,,,luket@eagleeyegolfclub.com,517-641-7360,,https://www.google.com/maps/place/?q=place_id:ChIJDy9DDv7rIogRWHLvX7Qil9w
LOW,Royal Scot Golf,Lansing,Clinton,48906,https://royalscot.net/golf/,Tee It Up,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJz91o6_KVIogRJq8vjk0cSEY
LOW,The Tee Box,Lansing,Clinton,48906,https://royalscot.net/indoor-golf/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI2wvpeOVIogRUj1skoeOpq4
LOW,Forest Akers West Golf Course,Lansing,Ingham,48910,http://golf.msu.edu/?utm_source=GMBlisting&utm_medium=organic,Tee It Up,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJueh0zEDCIogRPQFMHovEBlg
LOW,Strokes Gained Golf,Lansing,Ingham,48912,https://strokesgainedgolf.club/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS48FSQLpIogRc2CRBjeI5sQ
LOW,Oak Cove Resort,Lawrence,Van Buren,49064,http://www.oakcove.com/,Manual / Phone Only,NO,,,susan@oakcove.com,269-674-8228,,https://www.google.com/maps/place/?q=place_id:ChIJn3TpSN5AF4gREH2odb9UYiU
LOW,Pin High Golf Course,Lawton,Van Buren,49065,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJRbei4F5rF4gRdefMRXLhn0Y
LOW,Rose Lake County Park-18 hole miniature golf,Le Roy,Osceola,49655,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-6J4syEXH4gRJ0NiwtK8UM0
LOW,Lost Lake Woods Club Golf Course,Lincoln,Alcona,48742,https://www.lostlakewoodsclub.com/golf,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJK5LkkC9YJ4gRhtbWcAvrnwM
LOW,Maple Leaf Golf Course,Linwood,Bay,48634,http://golfmapleleaf.com/,Unknown Online Booking,NO,,,user@domain.com,989.697.3531,,https://www.google.com/maps/place/?q=place_id:ChIJfZUn0fZmIYgRm6Hq03SNGfw
LOW,Golf Course,Linwood,Bay,48634,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAPlmIYgRaGU3Wyf1SfQ
LOW,Arrowhead Golf Course,Lowell,Kent,49331,http://www.golfarrowheadnow.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-7HW5uFbGIgR5epmfweaGWI
LOW,The Jewel Golf Course,Mackinac Island,Mackinac,49757,https://www.grandhotel.com/activities/outdoor/golf-on-the-jewel/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,Unknown Online Booking,NO,,,reservations@grandhotel.com,906-847-9281,,https://www.google.com/maps/place/?q=place_id:ChIJY2iY3CfyNU0R5flukFEw904
LOW,Manistee National Golf & Resort,Manistee,Manistee,49660,https://manisteenational.com/,foreUP,NO,,,hello@manisteenational.com,(231) 398-0123,,https://www.google.com/maps/place/?q=place_id:ChIJj93S8DAmHIgRjD4n2srfh5A
LOW,The Inn at Manistee National Golf & Resort,Manistee,Manistee,49660,http://www.manisteenational.com/,foreUP,NO,,,hello@manisteenational.com,(231) 398-0123,,https://www.google.com/maps/place/?q=place_id:ChIJ-1FAwy8mHIgRNXQTRXfk99c
LOW,The Short Course,Manistee,Manistee,49660,https://manisteenational.com/golf-course/short-course,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ56eRWwAnHIgRTWaKkg1ZXrw
LOW,Stony Point Golf Course,Manistique,Schoolcraft,49854,http://www.facebook.com/stonypointmanistique,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJN4TztA4ITE0RT5HyiOgfoDM
LOW,Emerald Vale Golf Club,Manton,Wexford,49663,http://www.emeraldvale.com/,Unknown Online Booking,NO,,,emeraldvalegolf@yahoo.com,231-824-3631,,https://www.google.com/maps/place/?q=place_id:ChIJIU9TbGOvH4gRhOw3abQGPH0
LOW,Western Greens Golf Course,Marne,Ottawa,49435,http://www.westerngreensgolfcourse.com/,Manual / Phone Only,NO,,,user@domain.com,,,https://www.google.com/maps/place/?q=place_id:ChIJdx1Po_ijGYgRVn6bKwrNX_o
LOW,UP Indoor Golf,Marquette,Marquette,49855,https://www.up-indoorgolf.com/,Club Caddie,NO,,,info@up-indoorgolf.com,906-361-2261,,https://www.google.com/maps/place/?q=place_id:ChIJLazTWrTfUU0Rq45nlE2w8gM
LOW,Emerald Hills Golf Course & Tavern,Marshall,Calhoun,49068,https://emeraldhillsmarshall.com/,Tee It Up,NO,,,admin@emeraldhillsmarshall.com,269-367-2121,,https://www.google.com/maps/place/?q=place_id:ChIJociunO3iF4gRLJIUyY3HnrA
LOW,Ironwood Links,Mason,Ingham,48854,http://www.ironwoodlinks-and-grill.com/,Club Caddie,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFfWOSm_GIogRMeIN2CtWd1U
LOW,Golden Sands Golf & Bucket Bar,Mears,Oceana,49436,http://www.goldensandsgolfcourse.com/,Unknown Online Booking,NO,,,lemonad@jovanny.ru,,,https://www.google.com/maps/place/?q=place_id:ChIJl_od3_r2G4gRMk9-gSVFon0
LOW,Antioch Hills Golf Club,Mesick,Wexford,49668,http://antiochhillsgolf.com/,Unknown Online Booking,NO,,,info@antiochhillsgolf.com,231-885-1220,,https://www.google.com/maps/place/?q=place_id:ChIJxbA_FFRRHogRgZktXf1jmCg
LOW,BearCat Farms Golf Green,Mesick,Wexford,49668,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6qqOo9THogR4cl_V9nBayY
LOW,Sandy Ridge Golf Course,Midland,Bay,48642,http://www.golfsandyridge.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJd7Vpb719IYgRJquzz9FZ_a0
LOW,Currie Golf Course,Midland,Midland,48640,https://www.curriegolf.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Tee It Up,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-bSiRC7VI4gRWGHDNh7pw-M
LOW,Orion Sports,Midland,Midland,48642,http://osmidland.com/,Manual / Phone Only,NO,,,agustinamingote@gmail.com,989-486-3999,,https://www.google.com/maps/place/?q=place_id:ChIJgU-m3vR_IYgRV2xVRlAP8GU
LOW,Blackshire Golf Course,Mikado,Alcona,48745,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ11J72KFHJ4gR9I4wxLQU0Tc
LOW,All Weather Indoor Golf,Mio,Oscoda,48647,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9_2F7tWPIIgRx5EDP2RHwyk
LOW,Old Channel Trail Golf Course,Montague,Muskegon,49437,https://oldchanneltrail.org/,Manual / Phone Only,NO,,,golfoct@gmail.com,(231) 894-5076,,https://www.google.com/maps/place/?q=place_id:ChIJm16YirjCG4gRkPquhP09-78
LOW,Bucks Run Golf Club,Mount Pleasant,Isabella,48858,https://www.bucksrun.com/,foreUP,NO,,,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,220.149 1920,,https://www.google.com/maps/place/?q=place_id:ChIJmSONKQ0fIogRa72zMWA-8Dc
LOW,Riverwood Resort,Mount Pleasant,Isabella,48858,http://www.riverwoodresort.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJI0PBU2EEIogRmr62aXRZzxg
LOW,Pohlcat Golf Course,Mount Pleasant,Isabella,48858,https://www.golfpohlcat.com/?utm_source=extnet&utm_medium=yext,Tee It Up,NO,,,info@golfpohlcat.com,(989) 773-4221,,https://www.google.com/maps/place/?q=place_id:ChIJl1TsrUUcIogRDPdUGzlOYJw
LOW,Pleasant Hills Golf Club,Mount Pleasant,Isabella,48858,http://www.pleasanthillsgc.com/,Manual / Phone Only,NO,,,joerecker@yahoo.com,989-772-0487,,https://www.google.com/maps/place/?q=place_id:ChIJbTQ5HNkaIogRYQQQ3WKvyiE
LOW,Raby’s Golf Central,Mount Pleasant,Isabella,48858,https://www.rabysgolfcentral.com/,Manual / Phone Only,NO,,,jonpinhorn.typedesign@gmail.com,(989) 400-4653,,https://www.google.com/maps/place/?q=place_id:ChIJdWPPmmcbIogR2yGUHhfsszw
LOW,Pohlcat Golf Course Maintenance,Mount Pleasant,Isabella,48858,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJJZN7ZLIdIogRb3FK6tLmcJk
LOW,Golf Course,Mount Pleasant,Isabella,48858,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ_____0wcIogR45-Ras00rIA
LOW,Sanders' Golf Simulator,Mount Pleasant,Isabella,48858,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJr-mvqqAbIogRMKWnTY31NWw
LOW,Pictured Rocks Virtual Golf Simulator,Munising,Alger,49862,http://indoorgolfmunising.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJv6Zx2iONTk0Rqbnn4FO60XM
LOW,Chase Hammond Golf Course,Muskegon,Muskegon,49445,http://www.chasehammondgolfclub.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJrwiJJ_5iGYgRvvjOJPCURQs
LOW,Lincoln Golf Club,Muskegon,Muskegon,49445,http://lincolngolfcourse.com/,Club Caddie,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJFQV2p8zYG4gR1SL-cY9njGw
LOW,Muskegon Community College Public Golf Course,Muskegon,Muskegon,49442,https://www.muskegoncc.edu/facilities/golf-course/,Tee It Up,NO,,,arie.edwards@muskegoncc.edu,231-773-0023,,https://www.google.com/maps/place/?q=place_id:ChIJ5dT_Er58GYgRfylUbh7BWQY
LOW,Eagle island golf course,Muskegon,Muskegon,49442,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJLxcYTlJ7GYgRTa1zt2AW4uE
LOW,Birdie Golf,Muskegon,Muskegon,49444,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJkfo8JdN9GYgRonkQa5n3YWY
LOW,Grand View Golf Course,New Era,Oceana,49446,https://doublejj.com/grand-view-golf-course/,Unknown Online Booking,NO,,,info@doublejj.com,(231) 861-6616,,https://www.google.com/maps/place/?q=place_id:ChIJFXdu4gXlG4gRKFKGZQ6u_pU
LOW,Double JJ Golf Course,New Era,Oceana,49446,https://doublejj.com/golf/,Unknown Online Booking,NO,,,info@doublejj.com,(231) 894-3939,,https://www.google.com/maps/place/?q=place_id:ChIJVVVVVV7kG4gRWL8rJGLU2-g
LOW,Plym Park Golf Course,Niles,Berrien,49120,https://www.nilesmi.org/departments_and_divisions/department_of_public_works/plym_park_golf_course.php,Manual / Phone Only,NO,,,noreply@nilesmi.org,(269) 683-4700,,https://www.google.com/maps/place/?q=place_id:ChIJ67t-q7QqEYgRsid6H6XXGKU
LOW,Washakie Golf And RV Resort,North Branch,Lapeer,48461,https://washakiegolfrv.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJwwlY6YlBJIgRsNDSU9d35Ho
LOW,Northport Creek Golf Course,Northport,Leelanau,49670,http://www.northportcreek.com/,foreUP,NO,,,northportcreekgc@gmail.com,231-386-1088,,https://www.google.com/maps/place/?q=place_id:ChIJZX6ROcwmS00ROyhxjm5v4lE
LOW,Terra Verde Golf Course & Banquet Center,Nunica,Ottawa,49448,http://www.terraverdegc.com/,Unknown Online Booking,NO,,,tverde@live.com,(616) 837-8249,,https://www.google.com/maps/place/?q=place_id:ChIJwXrgsSCdGYgRUpKgyw1Cnvk
LOW,Black Lake Golf Club,Onaway,Cheboygan,49765,http://blacklakegolf.com/,Tee It Up,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJCYldJucGNU0RFSSVX3NWdSA
LOW,LYNX GC,Otsego,Allegan,49078,http://lynxgc.com/,foreUP,NO,,,user@domain.com,(269) 694-5969,,https://www.google.com/maps/place/?q=place_id:ChIJcfSTjfDXGYgRQ9J_fHKbWLo
LOW,Burr Oak Golf Club,Parma,Jackson,49269,http://www.burroakgolf.com/,foreUP,NO,,,burroakgolf@gmail.com,(517) 531-4741,,https://www.google.com/maps/place/?q=place_id:ChIJ3zqc2Oc3PYgRh_AuMWVcOvw
LOW,Lake Cora Hills Golf Club,Paw Paw,Van Buren,49079,https://www.lakecoragolf.com/,Club Caddie,NO,,,LakeCoraGC@gmail.com,269.657.4074,,https://www.google.com/maps/place/?q=place_id:ChIJYx8ahAZBF4gRY_wHW3QJSNo
LOW,Bay Harbor Golf Club,Petoskey,Emmet,49770,https://bayharborgolf.com/,Unknown Online Booking,NO,,,,,VERIFY: membership language detected,https://www.google.com/maps/place/?q=place_id:ChIJ3cUUdsqPSk0R3IHH5ZRM6C0
LOW,Crooked Tree Golf Club,Petoskey,Emmet,49770,https://www.boynegolf.com/eleven-courses/crooked-tree-golf-club,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJEWe0XkOFSk0RjxW37bbrzOU
LOW,BOYNE Golf Admin Offices - Michigan,Petoskey,Emmet,49770,https://www.boynegolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJoagXMlWHSk0RhpgDRaaK3TI
LOW,Petoskey Golf Center,Petoskey,Emmet,49770,http://www.petoskeygolfcenter.com/,Manual / Phone Only,NO,,,user@domain.com,231-622-8799,,https://www.google.com/maps/place/?q=place_id:ChIJRT6lizOCSk0R8RRpHXqFZlw
LOW,The First Tee of Northern Michigan - Learning Center,Petoskey,Emmet,49770,https://firstteenorthernmichigan.org/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJTzIEdZuDSk0RODqHW14rfI0
LOW,Green Hills Golf Course,Pinconning,Bay,48650,https://golfgreenhills.com/,Unknown Online Booking,NO,,,melissacourtemanche@yahoo.com,(989) 879-2130,,https://www.google.com/maps/place/?q=place_id:ChIJh05N5JppIYgRlI_SIiAr3cg
LOW,Rainy Day Golf,Pinconning,Bay,48650,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc4tBrNBxIYgRhqKrvmpP2W4
LOW,Bird Creek Golf Club,Port Austin,Huron,48467,http://www.birdcreekgolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJbZeD07PwJogRjDHcS0Vfog4
LOW,Sandy Dunes Adventure Golf,Port Austin,Huron,48467,http://www.sandydunesadventuregolf.net/,Manual / Phone Only,NO,,,jselke5023@aol.com,989-738-6066,,https://www.google.com/maps/place/?q=place_id:ChIJ6zCuaDLuJogRSWKvy1o6ExQ
LOW,Caseville Golf Course,Port Elizabeth,Huron,48725,http://casevillegolfcourse.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJc1gUihPqJogRoMwdYGY1elM
LOW,Moors Golf Club,Portage,Kalamazoo,49024,http://moorsgolf.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ95f-67B1F4gRirJ5DF71GNc
LOW,Quincy Golf Course,Quincy,Branch,49082,http://www.quincy-mi.org/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJyaydJ1h8PYgRYFDSkeM_5jA
LOW,The Golf Lounge,Richland,Kalamazoo,49083,,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ52-F246PF4gRGKJF2cg6Fuw
LOW,North Kent Golf Course Inc.,Rockford,Kent,49341,https://www.northkentgolf.com/,foreUP,NO,,,e.schwab@lpscompanies.com,(616) 866-2659,,https://www.google.com/maps/place/?q=place_id:ChIJ81gKslj5GIgR_u0BUTKqVPM
LOW,LB Golf MI,Rockford,Kent,49341,https://www.lbgolfmi.com/,Unknown Online Booking,NO,,,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,(616) 326-1585,,https://www.google.com/maps/place/?q=place_id:ChIJO85yhHf9GIgRBIQn5rS6bHA
LOW,Forest Dunes Golf Club,Roscommon,Crawford,48653,https://www.forestdunesgolf.com/,EZLinks,NO,,,info@forestdunesgolf.com,989-275-0700,,https://www.google.com/maps/place/?q=place_id:ChIJveg2tRFqIIgRDqtXw-nLRCI
LOW,The Loop,Roscommon,Crawford,48653,https://forestdunesgolf.com/play-the-loop,EZLinks,NO,,,info@forestdunesgolf.com,989-275-0700,,https://www.google.com/maps/place/?q=place_id:ChIJT3m0vCNqIIgR07dUHzBXGkM
LOW,Redwood Golf Course,Roscommon,Roscommon,48653,http://www.redwoodgolf.org/,Manual / Phone Only,NO,,,redwoodgolf@yahoo.com,989 709-6545,,https://www.google.com/maps/place/?q=place_id:ChIJpQuggDs3IIgR8eVrP6PvQJs
LOW,Double JJ Resort,Rothbury,Oceana,49452,http://doublejj.com/,Unknown Online Booking,NO,,,info@doublejj.com,231.894.4444,,https://www.google.com/maps/place/?q=place_id:ChIJQ-7usFnkG4gRvtlRmOwH1DM
LOW,Thoroughbred Golf Club,Rothbury,Oceana,49452,https://doublejj.com/thoroughbred-golf-club/,Unknown Online Booking,NO,,,info@doublejj.com,(231) 894-3939,,https://www.google.com/maps/place/?q=place_id:ChIJQ-7usFnkG4gR80Cs_zHWOpM
LOW,Crooked Creek Golf & Banquet,Saginaw,Saginaw,48609,https://crookedcreekgolf.thecreekandthevalley.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJKcncVvjFI4gRR0wYBNh04pI
LOW,Mueller's Valley View Farm Golf,Saginaw,Saginaw,48609,https://www.valleyviewfarmgolf.com/,Manual / Phone Only,NO,,,user@domain.com,(989) 781-1248,,https://www.google.com/maps/place/?q=place_id:ChIJQY2k0q_II4gR-JG2WUpWjsM
LOW,Swan Valley Golf Course,Saginaw,Saginaw,48609,http://www.thecreekandthevalley.com/,Manual / Phone Only,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-6vrDV_PI4gRnGHXSV4Qkaw
LOW,Pleasant View Golf Course,Saginaw,Saginaw,48603,http://www.pleasantviewgc.com/,Manual / Phone Only,NO,,,amkryukov@gmail.com,,,https://www.google.com/maps/place/?q=place_id:ChIJXcyPsefCI4gRyt8jG37MJ50
LOW,The Emerald Golf Course,Saint Johns,Clinton,48879,http://www.emeraldgolfcourse.com/,foreUP,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJW1IJ_l1eIogRkQ8snESfYUA
LOW,Woodland Hills Golf Club,Sandusky,Sanilac,48471,http://www.woodlandhillsclub.com/,Tee It Up,NO,,,woodlandhills_golf@yahoo.com,810-648-2400,,https://www.google.com/maps/place/?q=place_id:ChIJq4lrH2_SJYgRMgtq6Abt1VQ
LOW,Morrison Lake Golf Club,Saranac,Ionia,48881,http://www.golfmorrisonlake.com/,Unknown Online Booking,NO,,,,,,https://www.google.com/maps/place/?q=place_id:ChIJS23PwCRpGIgRMwmTqBzSykA
LOW,Olde Mill Golf Club,Schoolcraft,Kalamazoo,49087,https://www.oldemillgolf.com/,foreUP,NO,,,oldemillgolfclub@gmail.com,269-679-5625,,https://www.google.com/maps/place/?q=place_id:ChIJLwPUtekLF4gRkIRKty8h-gs
